Epoch #	State	EMG Power 	EEG Power 	  Delta   	  Theta  	 Spindle 	  Sigma  	 Gamma  	  0-1Hz  	  1-2Hz  	  2-3Hz  	  3-4Hz  	  4-5Hz  	  5-6Hz  	  6-7Hz  	  7-8Hz  	  8-9Hz  	 9-10Hz  	10-11Hz 	11-12Hz 	12-13Hz 	13-14Hz 	14-15Hz 	15-16Hz 	16-17Hz 	17-18Hz 	18-19Hz 	19-20Hz 	20-21Hz 	21-22Hz 	22-23Hz 	23-24Hz 	24-25Hz	25-26Hz	26-27Hz	27-28Hz	28-29Hz	29-30Hz	30-31Hz	31-32Hz	32-33Hz	33-34Hz	34-35Hz	35-36Hz	36-37Hz	37-38Hz	38-39Hz	39-40Hz	40-41Hz	41-42Hz	42-43Hz	43-44Hz	44-45Hz	45-46Hz	46-47Hz	47-48Hz	48-49Hz	49-50Hz	50-51Hz	51-52Hz	52-53Hz	53-54Hz 	54-55Hz 	55-56Hz 	56-57Hz 	57-58Hz 	 58-59Hz 	 59-60Hz 	 60-61Hz 	 61-62Hz 	62-63Hz 	63-64Hz 	64-65Hz 	65-66Hz 	66-67Hz 	67-68Hz 	68-69Hz 	69-70Hz 	70-71Hz 	71-72Hz 	72-73Hz 	73-74Hz 	74-75Hz 	75-76Hz	76-77Hz	77-78Hz	78-79Hz	79-80Hz	80-81Hz	81-82Hz 	82-83Hz	83-84Hz	84-85Hz	85-86Hz	86-87Hz	87-88Hz	88-89Hz 	89-90Hz 	90-91Hz 	91-92Hz 	92-93Hz 	93-94Hz 	94-95Hz 	95-96Hz 	96-97Hz 	97-98Hz 	98-99Hz 	99-100Hz	
 5068  	  1  	 3504.661 	5310.5943 	2182.6141 	1742.384 	1416.1651	415.5615 	149.0731	215.5017 	297.2888 	452.1579 	640.7715 	484.7453 	327.1354 	502.8776 	405.9865 	523.7307 	225.3238 	135.843 	168.4343	130.6985	44.9441 	 85.504 	71.9423 	 53.454 	36.3978 	50.7014 	44.4147 	25.1816 	19.8905 	26.4691 	 38.363 	20.6217	30.2389	24.0606	19.8629	 14.14 	6.0612 	11.9755	17.4939	12.4681	4.5947 	14.3229	17.785 	7.8143 	9.4147 	7.0744 	 5.22  	5.0405 	5.4762 	5.2437 	 5.806 	3.8707 	3.7544 	4.0281 	2.7748 	1.1799 	1.5594 	3.2252 	1.0105 	0.52447	0.65622 	 0.4628 	0.28548 	0.10577 	0.083914	0.043412 	0.025761 	0.024421 	0.032497 	0.061683	0.11605 	0.20161 	 0.2811 	0.29022 	0.46662 	0.37684 	0.34537 	0.29385 	0.62178 	0.33222 	 0.6743 	0.70844 	0.79134	0.64393	0.56919	0.73463	0.71061	0.96887	0.32205 	0.47917	0.78012	0.5426 	0.72191	0.72681	1.1305 	 1.2547 	 0.7721 	0.90011 	0.55148 	0.85326 	0.59872 	0.55378 	0.99898 	0.88648 	0.81425 	0.82071 	0.76582 	
 5069  	  1  	3454.6422 	5549.9174 	2829.4462 	1466.8192	1265.5217	391.3899 	157.1398	479.5588 	529.1025 	580.7652 	616.9986 	499.3703 	380.3969 	302.0384 	353.5233 	396.1087 	343.5219 	114.0334	90.8575 	99.1368 	 63.056 	87.4462 	38.9465 	59.8613 	41.0919 	40.8152 	24.5953 	24.4258 	30.3465 	24.2788 	13.1513 	20.6677	26.063 	24.2792	19.9234	18.1763	15.2139	18.7986	12.5396	13.0957	17.9252	7.4089 	9.7361 	10.1778	9.0035 	7.6029 	5.3896 	4.7695 	5.0255 	6.7261 	5.9397 	6.3013 	3.2513 	3.5919 	3.2614 	3.6886 	2.0514 	1.7936 	1.6173 	1.0781 	0.36159 	0.52621 	0.27078 	0.20835 	0.11744 	0.044227 	0.024049 	0.043464 	0.042628 	0.063798	0.14386 	0.13486 	0.19579 	0.34899 	0.33198 	0.30382 	0.30144 	0.55425 	0.56596 	0.57446 	 0.345  	0.61104 	0.60046	0.64169	0.7602 	0.79006	1.0157 	0.52365	0.79358 	0.94347	0.75289	0.79233	0.83108	0.63342	0.7732 	 0.7689 	0.44298 	0.39197 	0.65434 	0.69627 	 0.5957 	0.49681 	0.43269 	0.86672 	0.52348 	0.32912 	0.42797 	
 5070  	  1  	3456.7502 	5459.6561 	2539.0072 	1455.3095	1272.1763	571.3186 	146.9396	333.8366 	401.7661 	566.8168 	345.3388 	762.4499 	321.0193 	367.3257 	409.6392 	340.2894 	239.4118 	180.7907	145.2007	 77.019 	52.4008 	100.4671	74.7102 	96.6737 	41.5772 	 53.359 	57.1181 	49.6327 	23.6515 	47.5762 	 32.836 	29.5837	19.6069	21.4866	19.2827	40.7163	22.5466	25.0384	12.3859	5.9745 	8.5161 	11.9823	5.6175 	8.9775 	6.2374 	6.3977 	7.8769 	6.3497 	5.8196 	7.8593 	5.8219 	 2.137 	4.0445 	4.3094 	3.2611 	3.6186 	3.0324 	2.9006 	1.9639 	1.4942 	0.55711 	0.72833 	0.31466 	0.13099 	0.091801	0.048755 	0.023953 	0.036405 	0.034457 	0.097679	0.17369 	0.16553 	0.17166 	0.40625 	0.27961 	0.55444 	0.82326 	0.43895 	0.53775 	0.87776 	 1.1665 	0.50466 	0.67277	0.68564	0.49663	0.37128	0.46529	0.74358	0.78701 	0.37638	0.63418	0.91096	1.1112 	0.97687	0.81034	0.52411 	0.42122 	0.68776 	0.74175 	0.42188 	0.51206 	0.85437 	0.71062 	0.63654 	0.54529 	0.76873 	0.36723 	
 5071  	  1  	5021.6728 	4605.5046 	1424.1403 	1943.8764	1241.3992	 392.261 	146.9836	  190.7  	213.3592 	258.2674 	239.6345 	389.3359 	343.8014 	450.7081 	740.4441 	405.5996 	275.8483 	141.145 	68.2859 	71.5739 	76.9471 	90.6271 	80.9795 	48.0681 	 43.169 	30.5222 	21.5464 	31.6318 	43.5624 	29.5431 	31.4529 	24.9672	12.7239	13.0383	16.9569	10.2694	23.5787	23.659 	13.5601	10.6846	10.2699	15.0541	6.6301 	8.6541 	3.9718 	8.7518 	6.5659 	5.1694 	4.1468 	5.0269 	4.7391 	2.6216 	4.2419 	4.2426 	2.8285 	2.6381 	 1.54  	3.7212 	1.4758 	0.7091 	0.50379 	0.45236 	0.17865 	0.094707	0.13606 	0.064561 	0.035453 	0.028154 	0.056254 	0.073991	0.099783	0.17528 	0.26871 	0.33848 	0.35435 	0.21535 	0.40673 	0.59365 	 0.6933 	0.59337 	 0.6913 	0.66421 	1.0849 	0.45084	0.50224	0.43012	0.6196 	0.77748	 1.035  	0.77916	0.5775 	0.57674	1.1806 	0.93938	0.76185	0.92021 	0.86075 	0.46815 	0.72964 	0.68499 	0.50179 	0.53694 	0.54869 	 0.5221 	0.78001 	0.52928 	0.67598 	
 5072  	  1  	6554.8693 	5591.4126 	 2212.293 	1925.8465	1363.1931	439.5301 	133.2911	395.0016 	298.9249 	489.3049 	684.4348 	 314.334 	230.7318 	640.6976 	626.4277 	321.9371 	270.5477 	192.8035	184.658 	129.396 	57.8375 	57.0523 	96.0861 	83.1551 	 54.847 	48.7231 	50.7931 	31.1323 	 13.902 	15.3749 	32.7198 	16.4122	13.0253	27.0873	20.1731	11.5607	14.1022	12.5874	10.485 	15.0656	10.2647	13.6353	6.5903 	10.2719	 4.067 	5.1406 	 5.013 	5.0732 	5.8849 	4.7147 	5.2079 	4.0549 	3.6645 	2.5884 	3.1535 	 2.647 	2.5203 	 1.138 	 1.438 	0.90125	0.51363 	0.37783 	 0.3087 	0.25239 	0.082634	0.026441 	0.017091 	0.039965 	 0.06895 	0.20885 	0.15269 	0.12912 	0.10266 	0.24096 	0.35675 	0.23363 	0.50466 	0.50204 	0.38044 	 0.3793 	0.35261 	0.77226 	0.39069	0.64567	0.45037	0.58527	0.93254	0.93133	0.71766 	0.51842	0.77147	0.88809	1.3357 	0.73127	0.61756	0.87124 	0.45129 	0.62756 	0.61602 	0.55628 	0.65969 	0.78219 	0.36997 	 0.6256 	0.96342 	0.52327 	 0.3893 	
 5073  	  1  	9092.5298 	5473.1181 	2541.4492 	1558.0175	1176.3065	532.3028 	144.4317	413.8313 	681.7277 	634.5129 	448.3338 	 279.777 	295.7073 	395.4671 	477.3892 	322.3784 	295.2716 	111.1864	95.9186 	74.5728 	56.1383 	103.2667	82.3779 	90.4074 	58.1323 	75.8797 	 41.348 	33.3014 	51.6801 	38.7357 	17.7034 	18.4808	29.4526	27.3592	16.034 	12.9431	11.4007	14.2505	22.4086	10.9744	7.7351 	9.6731 	8.5939 	 8.443 	7.5584 	 5.727 	8.0272 	 6.601 	3.7641 	6.0393 	6.5395 	4.0655 	2.9215 	2.5112 	2.0654 	 2.325 	3.1581 	1.6133 	1.2904 	0.79185	0.42696 	0.49657 	0.29113 	0.17128 	0.066104	0.031727 	0.023197 	0.047645 	0.041213 	0.07008 	0.12156 	0.25585 	0.23189 	0.21268 	0.41414 	0.26669 	0.31215 	0.37989 	 0.266  	0.30724 	0.40477 	0.83775 	0.82863	0.71691	0.71308	1.0018 	0.57625	0.53864	0.53308 	1.2366 	 1.147 	0.7349 	0.69857	0.75013	0.60575	0.62693 	0.59781 	0.73578 	0.59171 	 0.4479 	0.60691 	0.47382 	0.57689 	 1.0125 	 0.5211 	0.66863 	0.81309 	
 5074  	  1  	7095.4511 	4411.0332 	1606.3986 	1382.2713	1144.131 	430.0984 	149.6857	286.9836 	350.5729 	292.7906 	249.5226 	360.6632 	395.6252 	329.8408 	409.8231 	371.1407 	231.8793 	104.6656	138.4027	119.7484	47.6038 	60.6759 	53.2189 	45.3695 	48.6353 	48.3798 	51.4425 	38.9876 	24.1339 	27.0227 	26.3985 	23.4719	8.6965 	19.4409	19.5508	13.9958	25.2399	13.198 	8.9916 	 9.226 	14.6225	15.5629	8.3181 	12.0006	13.6786	10.1247	8.4248 	4.2059 	5.1369 	3.4617 	4.7651 	5.2647 	2.7516 	2.7848 	1.9592 	1.9356 	2.5018 	1.5617 	0.98046	1.4999 	0.92329 	0.55859 	 0.2814 	0.25294 	0.11773 	0.028691 	0.025357 	0.026318 	0.042475 	0.055889	 0.1557 	 0.2127 	0.19927 	0.30209 	0.24671 	0.47148 	0.33105 	0.46392 	0.62795 	0.48619 	0.33597 	0.49772 	0.60571	0.62275	0.72691	0.55352	0.94597	0.76762	0.87964 	0.62183	0.81803	0.6457 	0.67678	0.91755	0.65361	0.89476 	0.72465 	0.51703 	0.53548 	0.87073 	 1.1753 	0.51666 	0.41903 	0.47178 	0.77514 	 0.6751 	0.39373 	
 5075  	  1  	 4153.741 	 6435.538 	2680.1401 	1845.7124	1393.8714	470.8491 	143.628 	262.7445 	665.4492 	527.7471 	657.0963 	391.9672 	846.1925 	 550.189 	528.4733 	 337.247 	347.0785 	134.9139	98.1745 	103.6782	125.1149	105.2373	105.7751	61.9488 	80.5415 	34.3603 	39.4903 	38.4692 	35.5177 	32.4625 	30.4053 	20.6087	23.4309	17.5741	20.7553	12.4641	17.5348	11.3532	12.0053	8.7613 	9.1111 	10.5479	12.3222	9.5418 	10.0584	11.0291	7.3149 	6.8235 	7.1563 	5.5957 	3.3476 	 4.933 	3.3241 	1.8798 	2.9185 	 2.412 	2.1519 	1.7408 	1.0932 	0.99041	0.57064 	0.63323 	0.19045 	0.10666 	0.082693	0.057466 	0.033587 	 0.02646 	0.049369 	0.075666	0.20903 	0.19646 	0.19706 	0.23368 	0.43976 	0.40282 	0.40984 	0.40713 	0.53287 	0.26762 	0.67149 	 1.3201 	0.80395	1.1557 	1.3079 	1.0442 	0.8559 	0.60143	 0.9516 	0.49981	0.76391	0.7935 	0.66155	0.81034	0.64408	 1.0581 	 1.0507 	0.68754 	0.71125 	0.92758 	 1.0582 	0.74899 	0.50472 	0.43384 	0.53887 	0.63784 	0.56681 	
 5076  	  1  	2915.9915 	6437.1732 	2894.0416 	1927.8234	1314.5964	338.7806 	124.678 	448.9627 	598.4614 	477.7262 	571.8479 	630.3351 	606.5211 	837.9633 	475.9533 	393.1803 	158.9808 	106.4619	138.9039	111.4231	111.429 	144.9444	131.1005	34.5261 	38.4827 	31.2074 	28.5461 	28.8322 	26.3552 	23.3402 	30.9824 	17.7119	15.591 	 14.16 	16.6928	11.2444	14.7103	12.5863	 6.252 	11.6088	10.479 	5.8614 	6.9979 	10.6421	7.3419 	8.8761 	9.6834 	5.9673 	6.0866 	4.7921 	2.5013 	3.2464 	3.1649 	1.9547 	2.0321 	1.6166 	 2.169 	1.6423 	1.3073 	0.71628	0.64131 	0.40277 	0.31272 	0.22495 	0.061834	0.051848 	 0.02907 	0.024185 	 0.05149 	0.074588	0.091977	0.094867	0.34922 	0.29498 	 0.3475 	0.43745 	0.26065 	0.40925 	0.39447 	0.48314 	0.49766 	0.77891 	0.68365	0.74205	0.88668	0.52172	0.64925	0.4405 	0.34814 	0.60971	 0.821 	0.7281 	0.79032	 1.061 	0.61251	0.42761 	0.65927 	0.69592 	0.58513 	0.68022 	0.58941 	0.49604 	0.59005 	 0.5769 	0.37792 	0.54926 	0.99318 	
 5077  	  1  	 3965.214 	6189.7749 	3157.1572 	1529.2427	1322.7449	428.7142 	141.5303	318.2468 	706.7681 	475.6917 	714.3351 	681.8349 	595.6852 	464.7684 	321.4959 	399.7982 	287.8946 	120.6685	165.4373	115.3228	88.5928 	70.1538 	60.0648 	42.0424 	50.9527 	63.2522 	46.6141 	30.0538 	20.4518 	38.9223 	32.5025 	19.7914	26.258 	14.9113	16.053 	10.1758	10.6536	 9.457 	9.7809 	13.1464	11.1787	10.8205	13.2743	8.3998 	7.3326 	5.3699 	4.3892 	6.2143 	5.4875 	6.5346 	7.3462 	7.0801 	3.7041 	4.0481 	3.3386 	2.1005 	1.7446 	1.2005 	1.1076 	1.0897 	0.76803 	0.50387 	0.27613 	0.10514 	0.083605	0.026301 	0.018108 	0.030932 	0.041108 	0.04907 	0.10097 	0.15617 	0.35306 	 0.2229 	0.35745 	0.39477 	0.39955 	0.51635 	0.60245 	 0.9099 	0.86254 	 0.7389 	0.32704	0.63137	1.0477 	0.61543	0.64332	0.71345	0.85745 	0.59313	0.85733	0.71014	0.48824	1.1116 	0.58783	0.37819 	0.66587 	0.67166 	 0.799  	0.80296 	 0.8588 	0.49363 	0.58251 	0.55856 	0.57541 	0.54301 	0.70372 	
 5078  	  1  	4685.4212 	5167.6769 	2400.2273 	1268.6791	1518.5564	551.1287 	151.4166	405.0498 	642.7648 	500.7386 	435.2296 	300.7325 	358.5934 	 104.192 	209.2954 	 455.185 	 395.305 	165.3738	107.4289	131.1463	93.5366 	76.9127 	52.3732 	67.5545 	72.3311 	86.6223 	46.0587 	38.3543 	30.7152 	35.1214 	25.8223 	26.393 	43.1196	22.7723	29.0434	13.3389	7.6101 	12.5316	9.1344 	15.4318	14.8415	17.1219	7.6974 	 6.029 	7.3409 	7.6617 	6.3815 	7.6414 	4.5825 	4.8534 	5.8794 	6.4236 	4.8335 	2.7185 	2.2849 	 3.01  	3.5776 	2.1712 	1.3807 	0.88171	0.87091 	0.53227 	 0.332  	0.074536	0.080335	0.041147 	0.031692 	0.019613 	0.043424 	0.062093	0.13223 	0.17415 	0.30469 	 0.3586 	0.36529 	0.30177 	0.50871 	0.43966 	0.45218 	0.56729 	0.75014 	0.52396 	0.36447	0.77676	0.59385	0.94738	0.54681	0.68466	0.81773 	0.55092	0.99185	0.71943	0.55044	0.69267	0.61995	0.90143 	 1.2276 	 1.0271 	0.26425 	0.45041 	0.60986 	0.37041 	0.64373 	 0.4882 	0.49866 	0.79682 	0.57721 	
 5079  	  1  	6103.2926 	4896.4224 	1663.3209 	1799.5114	1170.3824	466.9649 	146.2445	190.0557 	403.3258 	234.1002 	301.2468 	402.6627 	364.6109 	477.2977 	 734.91  	291.1281 	236.5899 	130.398 	97.0113 	73.1323 	162.5153	92.8203 	52.5109 	63.6931 	73.7049 	37.9591 	36.6127 	29.6013 	39.1032 	42.5184 	29.5045 	16.8603	19.2048	16.3906	14.494 	14.9115	25.9223	12.6392	11.9515	8.7612 	8.7519 	8.3053 	10.1527	 10.72 	9.6015 	11.541 	6.2779 	7.0241 	7.2993 	7.0185 	7.1666 	3.9926 	4.7352 	2.6923 	3.2206 	2.1093 	1.4016 	2.2347 	1.4853 	0.86761	 0.7313 	0.54118 	0.22568 	0.10461 	0.11397 	0.071489 	0.025731 	0.045843 	0.037175 	0.085179	0.14914 	0.20703 	0.21051 	0.22526 	0.48934 	0.42545 	0.45948 	 1.0151 	0.86802 	0.71862 	0.57141 	0.56163 	0.61062	1.4466 	1.1014 	0.85952	0.64587	0.58593	0.70116 	0.62828	0.74169	0.6486 	0.64201	1.1364 	1.0152 	 1.2634 	0.62517 	0.68626 	0.91815 	0.72834 	0.37801 	0.32875 	0.75649 	 0.6514 	0.48537 	0.64001 	0.64209 	
 5080  	  1  	5104.5469 	5367.8836 	2353.3609 	1527.4839	1243.6237	454.6637 	150.0099	477.4363 	501.6625 	 280.936 	440.3302 	542.0774 	469.1346 	533.0884 	279.1447 	311.2451 	327.7604 	157.0635	115.9935	104.2859	98.7192 	38.8855 	57.5895 	52.3145 	63.5412 	52.1126 	27.7992 	37.5632 	22.4648 	36.2524 	27.3278 	26.2717	38.4597	19.301 	15.9331	11.7724	12.5227	22.0193	10.7461	13.5082	18.452 	12.2269	8.8371 	8.7277 	 5.42  	9.8346 	5.5545 	5.1204 	4.6353 	5.4196 	2.5273 	2.2969 	3.7282 	1.9671 	2.8668 	2.5113 	2.5154 	2.1299 	1.3195 	0.78941	0.92722 	0.64916 	0.27896 	0.16517 	0.10672 	0.053538 	0.021874 	 0.05407 	0.050005 	0.11382 	0.20467 	0.32574 	0.39807 	0.32272 	0.38577 	0.23601 	 0.6909 	0.44773 	0.48308 	0.57484 	0.82572 	0.89526 	0.76686	0.87286	0.73033	0.41503	0.63104	0.51315	0.38394 	0.44516	0.66297	0.66432	1.1142 	0.58329	0.52651	0.54937 	0.33269 	0.55142 	0.74763 	0.50012 	0.71049 	 1.0473 	0.71349 	0.24603 	0.63047 	0.47343 	0.46623 	
 5081  	  1  	2608.6162 	7499.5745 	3114.7668 	2574.1372	1733.3799	465.1187 	123.787 	441.5239 	517.9211 	472.7231 	 526.018 	866.3513 	695.1195 	868.0852 	 780.214 	415.5525 	 467.708 	126.9707	220.4162	182.4403	85.4349 	139.899 	60.2182 	55.5167 	47.0146 	47.8885 	43.0451 	17.4765 	34.6941 	25.7316 	36.3181 	37.6106	32.2643	24.4534	20.5217	19.2073	15.9219	16.7325	12.2467	6.4577 	7.7433 	 6.589 	7.8935 	7.5389 	10.6748	6.8952 	4.2492 	7.6054 	7.5456 	1.6171 	2.5591 	4.8198 	2.5768 	2.3203 	2.3214 	2.8418 	1.6187 	1.8665 	1.2726 	0.62155	 0.6939 	 0.5291 	 0.2219 	0.24006 	0.11515 	0.065924 	0.022646 	0.035128 	0.032262 	0.09308 	0.093253	0.21699 	0.23264 	 0.3078 	0.54383 	0.53229 	0.48949 	0.81633 	0.84535 	0.65484 	 1.225  	0.80839 	0.81781	0.4493 	1.1089 	0.82128	0.76925	0.82803	0.80877 	0.74918	1.1315 	0.75768	1.0208 	0.63286	0.87332	0.86697 	0.72039 	0.89919 	0.72858 	0.80635 	 1.1272 	0.76537 	 1.2587 	 1.0901 	0.72808 	0.92237 	0.96919 	
 5082  	  1  	4521.7657 	4181.0171 	1475.9933 	1464.531 	1385.2089	 369.189 	151.9478	149.2928 	 342.519 	 300.77  	270.0444 	349.9793 	306.2797 	341.3875 	201.3779 	377.7283 	327.2378 	311.7108	122.7479	81.1283 	55.2375 	48.2036 	42.8705 	38.6976 	34.1909 	47.9288 	19.9131 	31.2203 	26.8005 	37.2449 	21.3922 	13.9859	31.3298	16.9819	9.3523 	19.3528	13.266 	13.767 	24.0686	7.7728 	7.3044 	10.7588	6.7389 	13.8651	10.4109	8.6772 	4.1634 	3.3496 	5.7875 	6.6988 	4.7683 	3.6912 	6.9648 	4.4397 	2.1227 	2.9389 	2.8418 	1.7349 	1.7498 	0.86362	0.55444 	0.50169 	0.60376 	0.19676 	 0.1394 	0.037789 	0.019195 	0.032366 	0.021515 	0.078328	0.11364 	0.13285 	0.25163 	0.33837 	0.46844 	0.43207 	 0.4202 	0.36179 	0.50519 	0.35713 	0.49288 	0.47809 	0.57146	1.0712 	0.86484	0.93848	0.44014	0.59704	0.66458 	1.0928 	0.79308	0.61083	0.53037	0.80738	0.74972	0.89676 	0.76538 	 1.1949 	 1.0356 	0.70592 	0.53369 	0.45712 	 0.381  	0.60391 	0.74355 	 0.4305 	0.67026 	
 5083  	  1  	4538.9521 	4627.2805 	1654.5095 	1414.8802	1579.1197	520.0418 	146.1911	 361.67  	593.4616 	184.4622 	225.5702 	 245.688 	 258.531 	233.6389 	279.6361 	387.0361 	379.3561 	289.3168	137.7502	125.8237	103.2451	58.8291 	61.9259 	69.3555 	76.5698 	51.2967 	49.0581 	50.2322 	50.7435 	34.1617 	21.6631 	13.8747	22.5182	16.5613	18.9522	16.5103	20.4276	14.5023	11.9287	14.5673	17.5973	11.4152	9.6635 	9.5659 	7.9886 	5.2116 	5.8524 	4.0232 	 6.377 	7.3528 	2.5329 	3.7055 	 2.887 	3.8765 	2.3422 	2.0316 	1.9444 	1.7784 	1.8056 	1.4922 	0.80583 	0.48939 	0.47999 	0.20139 	 0.1189 	0.078833 	0.031367 	0.040435 	0.052114 	0.089798	0.10757 	0.16017 	0.18274 	0.17823 	0.28288 	0.37745 	0.43016 	0.20986 	0.58534 	0.72126 	 1.0464 	0.61365 	1.0487 	0.53762	0.84998	0.80816	0.69051	1.0968 	0.73744 	1.0722 	1.4046 	1.1686 	0.76606	0.66737	0.95304	0.78998 	0.82651 	0.64724 	0.83344 	 1.2208 	 1.0038 	0.78486 	0.71272 	0.52377 	0.67885 	 0.9685 	0.90491 	
 5084  	  1  	3848.2346 	4501.3287 	1508.2421 	1599.5365	1329.8066	513.3259 	152.0788	 308.597 	212.1747 	221.7477 	 281.846 	378.8915 	378.0471 	456.5003 	263.8571 	326.8072 	492.0667 	108.6408	139.3279	84.0934 	 50.64  	54.2286 	 50.414 	55.8698 	 35.347 	87.0474 	53.8376 	23.9759 	27.7787 	26.4958 	25.3068 	25.6981	46.5219	31.0444	21.3658	23.4882	19.2182	18.2351	23.6738	12.1986	11.6986	9.5448 	 9.804 	7.2012 	6.8326 	7.3991 	8.1537 	 5.902 	3.7569 	3.3395 	4.7986 	4.0801 	3.1392 	 2.257 	4.7844 	2.5912 	1.8406 	1.3083 	1.5668 	0.79764	0.61338 	0.41982 	0.36693 	 0.3824 	0.14823 	0.057306 	0.022132 	0.029996 	0.039505 	0.076802	0.13441 	0.18377 	0.35284 	0.49836 	0.22947 	 0.416  	0.42189 	0.48484 	0.35492 	0.55129 	 0.6819 	 0.486  	0.73626	0.75806	0.32812	0.49938	1.2071 	1.1522 	0.87811 	0.80433	0.90038	0.5917 	0.72112	0.78989	1.0194 	0.82786 	0.90788 	0.56099 	0.48425 	0.62426 	0.53168 	0.67248 	0.99577 	 0.6662 	 0.6131 	0.48867 	0.84086 	
 5085  	  1  	3535.6184 	5354.1183 	2523.6542 	1126.0214	1648.0216	544.0466 	145.1186	346.5986 	803.1989 	420.0468 	 444.227 	314.2007 	 388.825 	175.6173 	118.5186 	239.0797 	443.6009 	382.0072	200.7438	149.7414	94.4812 	69.5162 	42.9347 	73.3468 	52.0944 	68.1109 	68.7732 	60.3584 	30.6203 	24.7878 	31.4524 	23.2738	26.5992	19.7761	24.3388	18.4453	15.1904	14.532 	14.4253	12.7558	13.7417	7.5817 	11.7883	11.8462	10.4371	4.6295 	4.5951 	5.9932 	5.1763 	4.5199 	 4.777 	 3.788 	2.9061 	2.1473 	2.9126 	4.3639 	1.5266 	1.4357 	1.0284 	1.4956 	0.67639 	0.37027 	0.27114 	0.14882 	0.14858 	0.035651 	 0.02342 	0.041263 	0.034749 	0.060975	0.094893	0.16723 	0.25746 	0.26764 	0.18301 	0.46429 	0.59102 	0.58163 	0.56188 	0.49117 	0.64454 	0.67796 	0.9954 	0.60946	1.1532 	0.89638	1.0055 	1.3095 	0.58162 	1.1833 	1.3711 	0.87735	0.67156	 1.116 	0.82829	0.90823 	0.28309 	0.63798 	0.82472 	0.63427 	0.41224 	0.64765 	0.81291 	0.62084 	0.59816 	0.64094 	0.61697 	
 5086  	  1  	 2942.377 	4655.9638 	1860.5291 	1496.7019	1628.732 	427.3318 	158.8705	147.9614 	391.0423 	587.1591 	364.5568 	248.4751 	 259.201 	210.4631 	279.6289 	 494.541 	310.5172 	339.7058	122.9761	93.5716 	74.9801 	43.9075 	79.5786 	104.5049	45.5559 	26.7149 	23.2116 	32.2436 	26.2556 	27.5319 	21.4216 	14.8114	14.8278	19.9771	12.6255	20.6711	22.6646	20.8585	12.2494	18.6126	10.9515	7.8381 	12.9981	11.1379	6.9694 	 6.61  	12.3737	5.3086 	6.1727 	2.6234 	3.0356 	4.4231 	3.6085 	4.7402 	 3.06  	2.6412 	 2.195 	0.92076	0.96049	0.75464	0.58452 	 1.0358 	0.40725 	0.17642 	0.070006	 0.03736 	0.022986 	0.024383 	0.037353 	0.056798	0.10693 	0.19722 	0.15949 	0.27214 	0.41933 	0.44748 	0.42695 	0.38051 	0.29678 	0.36156 	0.73745 	0.67237 	0.69045	0.77556	0.61019	0.56656	0.86293	0.69432	0.53207 	1.1996 	0.99818	0.46394	0.58462	0.64549	0.7271 	 0.8771 	0.58634 	0.87488 	 0.5296 	0.71639 	0.61485 	0.73541 	0.83506 	 1.1629 	 0.6431 	0.58235 	0.26914 	
 5087  	  1  	 4029.231 	6948.6467 	3727.3851 	1749.7916	1576.8368	493.8543 	152.9946	771.9778 	1013.1193	833.4046 	608.4795 	525.9024 	263.4956 	249.0903 	464.2781 	577.3674 	319.7689 	209.3309	103.1006	109.4811	52.9807 	64.8794 	100.501 	64.7031 	57.1169 	 52.025 	52.3817 	45.6428 	35.7244 	30.6557 	 21.178 	16.6858	26.6964	25.1875	22.9644	18.3451	14.8919	17.1836	11.6558	12.2591	14.4226	8.6653 	7.4061 	 4.44  	6.2215 	14.5954	6.5933 	5.0157 	6.6243 	10.6172	6.8412 	3.3385 	4.4083 	 2.935 	 3.102 	3.2565 	2.1984 	1.7295 	1.0409 	1.2296 	0.78516 	0.74962 	0.35239 	 0.2344 	0.084806	0.066934 	0.033127 	0.080716 	0.048087 	0.061036	0.12239 	0.19284 	0.29104 	0.19881 	0.30216 	0.34858 	0.30125 	0.60367 	0.51808 	0.37926 	0.70593 	0.84898 	0.9684 	0.76502	0.80062	1.0013 	0.53568	 1.028 	0.67225 	0.35844	0.60275	0.75871	0.84152	0.79053	0.89096	0.99808 	0.87531 	0.75553 	0.78552 	0.65379 	0.59673 	0.46642 	0.77707 	0.61549 	0.90199 	 1.146  	0.80801 	
